Waktu (WIB),Pertandingan,Kompetisi,Kategori,Tanggal,Link Pertandingan,Short Slug,Slug Match
"21:00","ASE Douka vs Holargos &nbsp;","Basketball. Greece. Cup","Darts","12.09.2026","https://livetv.sx/en/eventinfo/417813192_ase_douka_holargos/","ufhbtl","/ase-douka-vs-holargos-nbsp"
"21:00","Pelicans U vs 20 vs Jyvaskyla U vs 20 &nbsp;","Ice Hockey. Finland. Junior SM-Liiga U20","Darts","12.09.2026","https://livetv.sx/en/eventinfo/421866068__pelicans_u_20__jyvaskyla_u_20/","7jrf9x","/pelicans-u-vs-20-vs-jyvaskyla-u-vs-20-nbsp"
"21:00","Vrsac vs Graficar &nbsp;","Football. Serbia. Prva Liga","Darts","12.09.2026","https://livetv.sx/rs/eventinfo/422298102_vrsac_graficar/","mxcg2a","/vrsac-vs-graficar-nbsp"
"21:00","Besiktas vs Guneysu SK &nbsp;","Handball. Turkey. Super League","Darts","12.09.2026","https://livetv.sx/tr/eventinfo/414590123_besiktas_guneysu_sk/","czocj1","/besiktas-vs-guneysu-sk-nbsp"
"21:00","Huddersfield Giants vs Castleford Tigers &nbsp;","Rugby League. England. Super League","Darts","12.09.2026","https://livetv.sx/en/eventinfo/399238975_huddersfield_giants_castleford_tigers/","qgluwg","/huddersfield-giants-vs-castleford-tigers-nbsp"
"21:00","Ujpest (W) vs Szent Mihaly (W) &nbsp;","Football. Hungary. Women. NB I","Darts","12.09.2026","https://livetv.sx/en/eventinfo/422371930__ujpest_w__szent_mihaly_w/","7gnbqt","/ujpest-w-vs-szent-mihaly-w-nbsp"
"21:00","Kyrgyzaltyn vs Asia Talas &nbsp;","Football. Kyrgyzstan. Premier League","Darts","12.09.2026","https://livetv.sx/en/eventinfo/419690125_kyrgyzaltyn_asia_talas/","6t2k27","/kyrgyzaltyn-vs-asia-talas-nbsp"
"21:00","Bern vs Maccabi Tel Aviv &nbsp;","Handball. EHF European Cup","Darts","12.09.2026","https://livetv.sx/en/eventinfo/399510669_bern_maccabi_tel_aviv/","b31t44","/bern-vs-maccabi-tel-aviv-nbsp"
"21:00","Contender Panagyurishte &nbsp;","Table Tennis. WTT","Darts","12.09.2026","https://livetv.sx/en/eventinfo/412273887_contender_panagyurishte/","q0t074","/contender-panagyurishte-nbsp"
"21:00","Varzim vs Vianense &nbsp;","Football. Portugal. Liga 3","Darts","12.09.2026","https://livetv.sx/pt/eventinfo/399512167_varzim_vianense/","29rxlx","/varzim-vs-vianense-nbsp"
"21:00","DS Group Naryn vs Kant &nbsp;","Futsal. Kyrgyzstan. Championship","Darts","12.09.2026","https://livetv.sx/en/eventinfo/422481253_ds_group_naryn_kant/","yl9hjb","/ds-group-naryn-vs-kant-nbsp"
"21:00","Guyana Amazon Warriors (W) vs Trinbago Knight Riders (W) &nbsp;","Cricket. Women. CPL","Darts","12.09.2026","https://livetv.sx/en/eventinfo/414679393_guyana_amazon_warriors_w_trinbago_knight_riders_w/","knkm7o","/guyana-amazon-warriors-w-vs-trinbago-knight-riders-w-nbsp"
"21:00","Lijabatho vs CFFA &nbsp;","Football. CAF Champions League. Qualification","Darts","12.09.2026","https://livetv.sx/en/eventinfo/399511433_lijabatho_cffa/","spu32h","/lijabatho-vs-cffa-nbsp"
"21:00","England (W) vs Australia (W) &nbsp;","Rugby Union. Women. WXV","Darts","12.09.2026","https://livetv.sx/en/eventinfo/414693106_england_w_australia_w/","bhn84d","/england-w-vs-australia-w-nbsp"
"21:00","Liverpool vs Fulham &nbsp;","Football. England. Premier League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510009_liverpool_fulham/","0d0wld","/liverpool-vs-fulham-nbsp"
"21:00","Crystal Palace vs Ipswich Town &nbsp;","Football. England. Premier League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510010_crystal_palace_ipswich_town/","27s4jf","/crystal-palace-vs-ipswich-town-nbsp"
"21:00","Chelsea vs Hull City &nbsp;","Football. England. Premier League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510011_chelsea_hull_city/","32lbhi","/chelsea-vs-hull-city-nbsp"
"21:00","Aston Villa vs Nottingham Forest &nbsp;","Football. England. Premier League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510012_aston_villa_nottingham_forest/","4wejfk","/aston-villa-vs-nottingham-forest-nbsp"
"21:00","Bournemouth vs Brentford &nbsp;","Football. England. Premier League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510013_bournemouth_brentford/","6q6rdm","/bournemouth-vs-brentford-nbsp"
"21:00","Simulcast &nbsp;","Football. England. Premier League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/422535870_simulcast/","khoit9","/simulcast-nbsp"
"21:00","Watford vs Stoke City &nbsp;","Football. England. Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510069_watford_stoke_city/","ejqsd6","/watford-vs-stoke-city-nbsp"
"21:00","Blackburn vs Millwall &nbsp;","Football. England. Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510075_blackburn_millwall/","nji31j","/blackburn-vs-millwall-nbsp"
"21:00","York City vs Swindon &nbsp;","Football. England. League Two","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/423166155_york_city_swindon/","dsngg3","/york-city-vs-swindon-nbsp"
"21:00","Port Vale vs Exeter City &nbsp;","Football. England. League Two","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/423166158_port_vale_exeter_city/","ha13ba","/port-vale-vs-exeter-city-nbsp"
"21:00","Newport County vs Fleetwood Town &nbsp;","Football. England. League Two","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/423166160_newport_county_fleetwood_town/","kymi7f","/newport-county-vs-fleetwood-town-nbsp"
"21:00","Gillingham vs Tranmere Rovers &nbsp;","Football. England. League Two","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/423166162_gillingham_tranmere_rovers/","nm8y3j","/gillingham-vs-tranmere-rovers-nbsp"
"21:00","Colchester Utd vs Crewe Alexandra &nbsp;","Football. England. League Two","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/423166164_colchester_utd_crewe_alexandra/","qbtdzo","/colchester-utd-vs-crewe-alexandra-nbsp"
"21:00","Spanish Grand Prix &nbsp;","Racing. Formula 1","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/409954037_spanish_grand_prix/","21xl5k","/spanish-grand-prix-nbsp"
"21:00","Swansea City vs Burnley &nbsp;","Football. England. Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510070_swansea_city_burnley/","gdj0b8","/swansea-city-vs-burnley-nbsp"
"21:00","Southampton vs Bristol City &nbsp;","Football. England. Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510071_southampton_bristol_city/","h7b89a","/southampton-vs-bristol-city-nbsp"
"21:00","Preston vs Lincoln City &nbsp;","Football. England. Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510072_preston_lincoln_city/","j14g7d","/preston-vs-lincoln-city-nbsp"
"21:00","Middlesbrough vs Norwich City &nbsp;","Football. England. Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510073_middlesbrough_norwich_city/","kvxn5f","/middlesbrough-vs-norwich-city-nbsp"
"21:00","Charlton Athletic vs Portsmouth &nbsp;","Football. England. Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510074_charlton_athletic_portsmouth/","lppv3h","/charlton-athletic-vs-portsmouth-nbsp"
"21:00","Stockport vs Leicester City &nbsp;","Football. England. League One","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399509860_stockport_leicester_city/","2tguly","/stockport-vs-leicester-city-nbsp"
"21:00","Sheffield Wednesday vs Wigan Athletic &nbsp;","Football. England. League One","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399509861_sheffield_wednesday_wigan_athletic/","4o92j0","/sheffield-wednesday-vs-wigan-athletic-nbsp"
"21:00","Plymouth Argyle vs Barnsley &nbsp;","Football. England. League One","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399509862_plymouth_argyle_barnsley/","5i2ah2","/plymouth-argyle-vs-barnsley-nbsp"
"21:00","Oxford Utd vs Burton Albion &nbsp;","Football. England. League One","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399509863_oxford_utd_burton_albion/","7cuig4","/oxford-utd-vs-burton-albion-nbsp"
"21:00","Mansfield Town vs Huddersfield &nbsp;","Football. England. League One","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399509864_mansfield_town_huddersfield/","86npe7","/mansfield-town-vs-huddersfield-nbsp"
"21:00","Milton Keynes vs Peterborough United &nbsp;","Football. England. League One","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399509865_milton_keynes_peterborough_united/","90gxc9","/milton-keynes-vs-peterborough-united-nbsp"
"21:00","Cambridge Utd vs Reading &nbsp;","Football. England. League One","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399509866_cambridge_utd_reading/","bu85ab","/cambridge-utd-vs-reading-nbsp"
"21:00","Blackpool vs Bromley &nbsp;","Football. England. League One","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399509867_blackpool_bromley/","co1d8e","/blackpool-vs-bromley-nbsp"
"21:00","AFC Wimbledon vs Doncaster Rovers &nbsp;","Football. England. League One","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399509868_afc_wimbledon_doncaster_rovers/","eiuk6g","/afc-wimbledon-vs-doncaster-rovers-nbsp"
"21:00","Eyupspor vs Rizespor &nbsp;","Football. Turkey. Super League","Badminton","12.09.2026","https://livetv.sx/tr/eventinfo/399622223_eyupspor_rizespor/","15hpzt","/eyupspor-vs-rizespor-nbsp"
"21:00","Samsunspor vs Corum &nbsp;","Football. Turkey. Super League","Badminton","12.09.2026","https://livetv.sx/tr/eventinfo/399622225_samsunspor_corum/","4t34wx","/samsunspor-vs-corum-nbsp"
"21:00","Mariehamn vs TPS &nbsp;","Football. Finland. Veikkausliiga","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399916508_mariehamn_tps/","ctqaxy","/mariehamn-vs-tps-nbsp"
"21:00","Lillestroem vs Valerenga &nbsp;","Football. Norway. Eliteserien","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399511872_lillestroem_valerenga/","ao2hg9","/lillestroem-vs-valerenga-nbsp"
"21:00","Beveren vs Sint vs Truidense &nbsp;","Football. Belgium. Pro League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510259_beveren_sint_truidense/","zdvn57","/beveren-vs-sint-vs-truidense-nbsp"
"21:00","Spartak M vs Severstal &nbsp;","Ice Hockey. KHL","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399511308_spartak_m_severstal/","t8e7rk","/spartak-m-vs-severstal-nbsp"
"21:00","Sochi vs SKA &nbsp;","Ice Hockey. KHL","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399511309_sochi_ska/","u26fpm","/sochi-vs-ska-nbsp"
"21:00","Dynamo Msk vs Dinamo Mn &nbsp;","Ice Hockey. KHL","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399511311_dynamo_msk_dinamo_mn/","xqsvmr","/dynamo-msk-vs-dinamo-mn-nbsp"
"21:00","Ross County vs Hibernian &nbsp;","Football. Scotland. League Cup","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399850215_ross_county_hibernian/","7uqn87","/ross-county-vs-hibernian-nbsp"
"21:00","Vanspor vs Keciorengucu &nbsp;","Football. Turkey. 1 Lig","Badminton","12.09.2026","https://livetv.sx/tr/eventinfo/399512644_vanspor_keciorengucu/","208hy3","/vanspor-vs-keciorengucu-nbsp"
"21:00","Boluspor vs Pendikspor &nbsp;","Football. Turkey. 1 Lig","Badminton","12.09.2026","https://livetv.sx/tr/eventinfo/399512645_boluspor_pendikspor/","4u0pw6","/boluspor-vs-pendikspor-nbsp"
"21:00","Nomme United vs Flora &nbsp;","Football. Estonia. Meistriliiga","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399513117_nomme_united_flora/","xei7j1","/nomme-united-vs-flora-nbsp"
"21:00","Raith Rovers vs Arbroath &nbsp;","Football. Scotland. Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/423173341_raith_rovers_arbroath/","vmbm7t","/raith-rovers-vs-arbroath-nbsp"
"21:00","Dunfermline vs Queen`s Park &nbsp;","Football. Scotland. Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/423173342_dunfermline_queens_park/","xg4t5v","/dunfermline-vs-queen-s-park-nbsp"
"21:00","Ayr United vs Inverness &nbsp;","Football. Scotland. Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/423173343_ayr_united_inverness/","ybx13x","/ayr-united-vs-inverness-nbsp"
"21:00","KooKoo vs Dynamo Pardubice &nbsp;","Ice Hockey. Champions League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399511378_kookoo_dynamo_pardubice/","lq3900","/kookoo-vs-dynamo-pardubice-nbsp"
"21:00","Saipa vs Nitra &nbsp;","Ice Hockey. Champions League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399511379_saipa_nitra/","nkvhy2","/saipa-vs-nitra-nbsp"
"21:00","DVTK vs Vidi &nbsp;","Football. Hungary. Cup","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/422437535_dvtk_vidi/","wbc1f0","/dvtk-vs-vidi-nbsp"
"21:00","HV71 vs Djurgardens &nbsp;","Ice Hockey. Friendly Match","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/418318618_hv71_djurgardens/","gwigqv","/hv71-vs-djurgardens-nbsp"
"21:00","SKA vs 1946 vs Taifun &nbsp;","Ice Hockey. Russia. MHL","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399512302_ska_1946_taifun/","f45ycg","/ska-vs-1946-vs-taifun-nbsp"
"21:00","France vs Turkey &nbsp;","Volleyball. European Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399512877_france_turkey/","drklfu","/france-vs-turkey-nbsp"
"21:00","Sweden vs Czech Republic &nbsp;","Volleyball. European Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399512878_sweden_czech_republic/","eldtdw","/sweden-vs-czech-republic-nbsp"
"21:00","Ordabasy vs Astana &nbsp;","Football. Kazakhstan. Premier League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510984_ordabasy_astana/","wenj62","/ordabasy-vs-astana-nbsp"
"21:00","Zhenys vs Kyzylzhar &nbsp;","Football. Kazakhstan. Premier League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510985_zhenys_kyzylzhar/","x8fr44","/zhenys-vs-kyzylzhar-nbsp"
"21:00","Partizani Tirana vs Dinamo City &nbsp;","Football. Albania. Super League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/408325106_partizani_tirana_dinamo_city/","pw4xkh","/partizani-tirana-vs-dinamo-city-nbsp"
"21:00","Al vs Arabi Doha vs Qatar SC &nbsp;","Football. Qatar. Stars League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399040938_al_arabi_doha_qatar_sc/","wefykh","/al-vs-arabi-doha-vs-qatar-sc-nbsp"
"21:00","Zimbru vs Politehnica UTM &nbsp;","Football. Moldova. Super Liga","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399511754_zimbru_politehnica_utm/","l174ss","/zimbru-vs-politehnica-utm-nbsp"
"21:00","Rally Chile &nbsp;","Racing. World Rally Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/410083281_rally_chile/","3c995l","/rally-chile-nbsp"
"21:00","RSCA Futures vs Lokeren vs Temse &nbsp;","Football. Belgium. Challenger Pro League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/423173339_rsca_futures_lokeren_temse/","tyq6bo","/rsca-futures-vs-lokeren-vs-temse-nbsp"
"21:00","Seraing vs Hasselt &nbsp;","Football. Belgium. Challenger Pro League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/423173340_seraing_hasselt/","usje9q","/seraing-vs-hasselt-nbsp"
"21:00","Pniewy vs Przemysl &nbsp;","Futsal. Poland. Ekstraklasa","Badminton","12.09.2026","https://livetv.sx/pl/eventinfo/415031669_pniewy_przemysl/","0jbp29","/pniewy-vs-przemysl-nbsp"
"21:00","World RX of Portugal &nbsp;","Racing. Rallycross","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/418104837_world_rx_of_portugal/","vai8np","/world-rx-of-portugal-nbsp"
"21:00","Gorica vs Cibona &nbsp;","Basketball. Friendly Tournament","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/422517667_gorica_cibona/","tfne9g","/gorica-vs-cibona-nbsp"
"21:00","Gandzasar vs Ararat &nbsp;","Football. Armenia. Premier League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510197_gandzasar_ararat/","ijkbh9","/gandzasar-vs-ararat-nbsp"
"21:00","Cuba vs Guatemala &nbsp;","Volleyball. NORCECA Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/414710243_cuba_guatemala/","lgm4zq","/cuba-vs-guatemala-nbsp"
"21:00","UPI vs AGRO vs Kalynivka &nbsp;","Volleyball. Ukraine. Cup","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/419411650_upi_agro_kalynivka/","8v4ibg","/upi-vs-agro-vs-kalynivka-nbsp"
"21:00","Aktobe vs Arlan Kokshetau &nbsp;","Ice Hockey. Kazakhstan. Championship","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399511016_aktobe_arlan_kokshetau/","653fg3","/aktobe-vs-arlan-kokshetau-nbsp"
"21:00","Blomberg vs Lippe (W) vs Storhamar (W) &nbsp;","Handball. Women. Champions League","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399510711__blomberg_lippe_w__storhamar_w/","06guvs","/blomberg-vs-lippe-w-vs-storhamar-w-nbsp"
"21:00","Lithuania vs Ireland","Basketball. 3x3","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/412233699_lithuania_ireland/","fg3lc7","/lithuania-vs-ireland"
"21:00","Kolin vs Stadion Litomerice &nbsp;","Ice Hockey. Czech Republic. 1. Liga","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399512904_kolin_stadion_litomerice/","fc2ezk","/kolin-vs-stadion-litomerice-nbsp"
"21:00","Liepaja vs Prizma &nbsp;","Ice Hockey. Latvia. LHL","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/422242509_liepaja_prizma/","37hl8k","/liepaja-vs-prizma-nbsp"
"21:00","RoKi vs Hermes &nbsp;","Ice Hockey. Finland. Mestis","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399512752_roki_hermes/","da5p5x","/roki-vs-hermes-nbsp"
"21:00","K vs Vantaa vs TuTo &nbsp;","Ice Hockey. Finland. Mestis","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399512753_k_vantaa_tuto/","f4xx30","/k-vs-vantaa-vs-tuto-nbsp"
"21:00","KeuPa vs JoKP &nbsp;","Ice Hockey. Finland. Mestis","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399512754_keupa_jokp/","gyq512","/keupa-vs-jokp-nbsp"
"21:00","IPK vs Kettera &nbsp;","Ice Hockey. Finland. Mestis","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/399512755_ipk_kettera/","isjcz4","/ipk-vs-kettera-nbsp"
"21:00","Uhersky Brod vs Frydek vs Mistek &nbsp;","Football. Czech Republic. 3. Liga","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/416785581_uhersky_brod_frydek_mistek/","fh5esl","/uhersky-brod-vs-frydek-vs-mistek-nbsp"
"21:00","Hodonin vs Hranice &nbsp;","Football. Czech Republic. 3. Liga","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/416868516_hodonin_hranice/","3nchyd","/hodonin-vs-hranice-nbsp"
"21:00","SFK Vrchovina vs Zbrojovka Brno B &nbsp;","Football. Czech Republic. 3. Liga","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/419905431_sfk_vrchovina_zbrojovka_brno_b/","j68p6w","/sfk-vrchovina-vs-zbrojovka-brno-b-nbsp"
"21:00","Chrudim B vs Chlumec NC &nbsp;","Football. Czech Republic. 4. Liga","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/422298770_chrudim_b_chlumec_nc/","9br35j","/chrudim-b-vs-chlumec-nc-nbsp"
"21:00","Ionios vs Panorama &nbsp;","Basketball. Greece. Cup","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/417813185_ionios_panorama/","kkwt75","/ionios-vs-panorama-nbsp"
"21:00","Panellinios vs Ethnikos Distomou &nbsp;","Basketball. Greece. Cup","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/417813186_panellinios_ethnikos_distomou/","lep057","/panellinios-vs-ethnikos-distomou-nbsp"
"21:00","Gargalianoi vs Ionikos Nikaias &nbsp;","Basketball. Greece. Cup","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/417813187_gargalianoi_ionikos_nikaias/","n9h83a","/gargalianoi-vs-ionikos-nikaias-nbsp"
"21:00","Ermis Argyroupolis vs Esperos Lamias &nbsp;","Basketball. Greece. Cup","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/417813188_ermis_argyroupolis_esperos_lamias/","o3ag1c","/ermis-argyroupolis-vs-esperos-lamias-nbsp"
"21:00","Aigaleo vs Palaio Faliro &nbsp;","Basketball. Greece. Cup","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/417813189_aigaleo_palaio_faliro/","px3oze","/aigaleo-vs-palaio-faliro-nbsp"
"21:00","Eleusinas vs Sporting Athens &nbsp;","Basketball. Greece. Cup","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/417813190_eleusinas_sporting_athens/","rrvvxh","/eleusinas-vs-sporting-athens-nbsp"
"21:00","Apollon Patras vs Ilysiakos &nbsp;","Basketball. Greece. Cup","Badminton","12.09.2026","https://livetv.sx/en/eventinfo/417813191_apollon_patras_ilysiakos/","slo3vj","/apollon-patras-vs-ilysiakos-nbsp"
